9.830293128416044655e-04,1.250000000000000000e-01,2.716275659824047284e-01,0.000000000000000000e+00,2.860082304526748720e-01,4.460624640735774138e-01,3.717816683831102198e-01,3.929561967463557903e-01,1.739130434782608647e-01,2.366412213740458070e-01,2.765957446808509079e-01,9.838620202733370235e-01,3.857615894039735371e-01,3.711111111111111138e-01
7.007315284678365154e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.575589193332055826e-01,6.065911431513902885e-01,3.253553274104519777e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.999999999999998890e-01,1.801876379690948993e-01,3.422222222222222054e-01
7.099481307606575128e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.857252347192949626e-01,8.403707518022657252e-01,3.030217606780092332e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.574360784709263772e-01,2.353752759381898541e-01,2.933333333333333348e-01
6.980677056100334683e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.355240467522513148e-01,5.520082389289392433e-01,3.063590648273604167e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.967724040546673825e-01,1.859823399558498958e-01,3.311111111111110783e-01
1.177488381461231672e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.548764131059589433e-01,2.718846549948507052e-01,3.063590648273604167e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.746583287104746418e-01,1.338300220750551772e-01,4.022222222222223142e-01
8.743183648218926310e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.654148304272850423e-01,8.115345005149330326e-01,2.844710782129509230e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.744061727772455050e-01,3.570640176600441418e-01,2.777777777777777901e-01
8.951231585341017441e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,3.630963786165933849e-01,3.470648815653965547e-01,2.425137993434513528e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,7.278985324524686051e-01,2.748344370860926755e-01,3.377777777777777879e-01
8.086781728827778862e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.150220348725809361e-01,6.858908341915550544e-01,2.425137993434513528e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.849967219728680279e-01,2.635209713024282419e-01,2.933333333333333348e-01
1.399878250931663529e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,3.849396436098869723e-01,9.804325437693099943e-01,2.426411079486036626e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.487366987745221580e-01,5.322847682119205004e-01,1.911111111111111205e-01
9.505688891566449125e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.606246407357731387e-01,8.887744593202884236e-01,2.621375114805081230e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.889807857178878336e-01,3.338852097130242669e-01,3.244444444444444797e-01
1.378163036749066248e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.945391837516767142e-01,9.145211122554067762e-01,2.589184224645127430e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.999999999999998890e-01,4.688189845474613482e-01,2.266666666666666829e-01
1.103867960707601188e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.315002874113814668e-01,1.000000000000000000e+00,2.696759995998872506e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.940491199757930385e-01,5.008278145695364003e-01,2.111111111111111382e-01
8.361706231367289910e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.527687296416939011e-01,9.392378990731203858e-01,2.973565277487292269e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.935195925160118513e-01,4.020419426048565392e-01,2.355555555555555736e-01
9.376431664289083118e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,3.904962636520407093e-01,8.527291452111225301e-01,3.023579372368576657e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,7.642846336174290434e-01,4.078366445916115079e-01,1.977777777777778301e-01
7.481071122047147290e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.315002874113814668e-01,9.001029866117404854e-01,3.230364921023197722e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.495183821675323710e-01,3.609271523178808061e-01,2.577777777777778279e-01
1.067158908160829346e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.763364629239316139e-01,8.846549948506693406e-01,3.022488155752985350e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,7.717484492410106034e-01,4.290838852097130229e-01,2.177777777777777923e-01
8.617185951020726875e-03,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,5.621766621958229626e-01,9.423274974253347258e-01,3.023670307086542275e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.774068283826718995e-01,3.054635761589404308e-01,2.977777777777777524e-01
1.119626102676546386e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,5.964744203870474548e-01,8.692070030895983068e-01,2.827524120433940191e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.579656059307075644e-01,2.828366445916115079e-01,3.555555555555555691e-01
1.263899647835874454e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.123395286453342967e-01,9.392378990731203858e-01,2.822068037355981995e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.073831257249483917e-01,5.758830022075054345e-01,1.711111111111111027e-01
1.515569089224353370e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.811266526154435175e-01,1.000000000000000000e+00,2.769325900935717955e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.491401482676887769e-01,3.120860927152317443e-01,2.111111111111111382e-01
1.552963767063640123e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.577505269208660410e-01,8.146240988671472616e-01,2.601096672698670065e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,5.857078017045741491e-01,7.168874172185430993e-01,1.822222222222222299e-01
1.287401983682567690e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.100402375934085741e-01,9.485066941297630727e-01,2.416681064663677714e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,9.038529426597406990e-01,4.586092715231788186e-01,1.799999999999999933e-01
1.805667266270337759e-02,0.000000000000000000e+00,2.815249266862170363e-01,0.000000000000000000e+00,3.148148148148147696e-01,4.857252347192949626e-01,9.680741503604531895e-01,2.391764951941001138e-01,1.304347826086956486e-01,2.290076335877862523e-01,8.936170212765959242e-01,6.253214988148670939e-01,5.135209713024282419e-01,1.888888888888888840e-01
6.502200519996206114e-04,0.000000000000000000e+00,2.016129032258064391e-01,0.000000000000000000e+00,2.345679012345679437e-01,4.544931979306380265e-01,6.725025746652935066e-01,2.028480753666942471e-01,1.739130434782608647e-01,1.755725190839694805e-01,7.021276595744678772e-01,9.999999999999998890e-01,2.193708609271523002e-01,3.088888888888888795e-01
1.024166830392487810e-03,0.000000000000000000e+00,2.016129032258064391e-01,0.000000000000000000e+00,2.345679012345679437e-01,4.368652998658747455e-01,6.024716786817713166e-01,2.044485264028953475e-01,1.739130434782608647e-01,1.755725190839694805e-01,7.021276595744678772e-01,9.512330425134903900e-01,2.671081677704194024e-01,3.333333333333333703e-01
8.297190015317543535e-04,0.000000000000000000e+00,2.016129032258064391e-01,0.000000000000000000e+00,2.345679012345679437e-01,4.385897681548188709e-01,3.975283213182286279e-01,2.550355100073657399e-01,1.739130434782608647e-01,1.755725190839694805e-01,7.021276595744678772e-01,9.999999999999998890e-01,1.942604856512141209e-01,3.555555555555555691e-01
1.896484518131304718e-03,0.000000000000000000e+00,2.016129032258064391e-01,0.000000000000000000e+00,2.345679012345679437e-01,4.608162483234335971e-01,2.811534500514933366e-01,2.471332830161227512e-01,1.739130434782608647e-01,1.755725190839694805e-01,7.021276595744678772e-01,9.912501891169499535e-01,2.317880794701986935e-01,4.377777777777777657e-01
2.395192620244065073e-04,7.500000000000000000e-01,9.127565982404693690e-02,0.000000000000000000e+00,8.847736625514401876e-02,5.813374209618701327e-01,1.946446961894953975e-01,3.884276477916503434e-01,8.695652173913043237e-02,1.240458015267175140e-01,6.063829787234042978e-01,9.967976196479902962e-01,7.146799116997792911e-02,5.733333333333333615e-01
3.065082250307631616e-04,7.500000000000000000e-01,9.127565982404693690e-02,0.000000000000000000e+00,8.847736625514401876e-02,6.635370760682123281e-01,1.328527291452111514e-01,3.884276477916503434e-01,8.695652173913043237e-02,1.240458015267175140e-01,6.063829787234042978e-01,9.967724040546673825e-01,6.898454746136865878e-03,6.644444444444443931e-01
1.361359597203008536e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,6.148687488024525694e-01,0.000000000000000000e+00,4.175085705971683381e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.710272832719755165e-01,8.581677704194259904e-02,4.800000000000000377e-01
1.519390607248205733e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,4.997125886185093124e-01,3.810504634397528234e-02,4.175085705971683381e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.658833022341015706e-01,1.125827814569536345e-01,4.511111111111111849e-01
1.720132701089402329e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,5.077601073002492305e-01,3.707518022657055323e-02,4.175085705971683381e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.938473952292097291e-01,1.575607064017660042e-01,4.377777777777777657e-01
1.307970742458009449e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,4.805518298524621423e-01,3.820803295571575942e-01,4.175085705971683381e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.810630894144939385e-01,2.157836644591611397e-01,3.599999999999999867e-01
1.855684193347231911e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,4.063996934278598649e-01,3.182286302780638620e-01,3.610835780992824873e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.999999999999998890e-01,2.339955849889625017e-01,3.177777777777778256e-01
2.046085709006239140e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,4.263268825445486465e-01,3.130792996910401471e-01,3.610835780992824873e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.999999999999998890e-01,3.427152317880794441e-01,3.333333333333333703e-01
2.505904245346851980e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,4.730791339337038215e-01,8.506694129763130441e-01,4.146441269812401464e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.895103131776691319e-01,4.710264900662251564e-01,2.577777777777778279e-01
2.782402314131478867e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,3.521747461199463691e-01,9.515962924819773017e-01,4.310669370458947713e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.999999999999998890e-01,8.024282560706401668e-01,2.088888888888889017e-01
2.399126535856853804e-03,0.000000000000000000e+00,2.364369501466275503e-01,0.000000000000000000e+00,1.296296296296296502e-01,3.910710864150220845e-01,6.086508753861997745e-01,4.508634251470869381e-01,8.695652173913043237e-02,8.778625954198471248e-02,5.638297872340423122e-01,9.999999999999998890e-01,3.992825607064017235e-01,3.200000000000000067e-01
9.262685304285000077e-04,2.099999999999999922e-01,1.898826979472140741e-01,0.000000000000000000e+00,1.111111111111110494e-01,4.602414255604522220e-01,4.407826982492276668e-01,5.169729651083487809e-01,1.304347826086956486e-01,1.068702290076335437e-01,4.468085106382979621e-01,9.966211104947300115e-01,3.233995584988962335e-01,3.266666666666666607e-01
4.164330670109929618e-04,2.099999999999999922e-01,1.898826979472140741e-01,0.000000000000000000e+00,1.111111111111110494e-01,4.893657788848438939e-01,6.189495365602470933e-01,5.169729651083487809e-01,1.304347826086956486e-01,1.068702290076335437e-01,4.468085106382979621e-01,9.926118311563871810e-01,2.124724061810154274e-01,3.444444444444444420e-01
5.314158004933804916e-04,2.099999999999999922e-01,1.898826979472140741e-01,0.000000000000000000e+00,1.111111111111110494e-01,5.652423835983905187e-01,1.874356333676622244e-01,5.169729651083487809e-01,1.304347826086956486e-01,1.068702290076335437e-01,4.468085106382979621e-01,9.999999999999998890e-01,9.795805739514348853e-02,4.444444444444444753e-01
4.888171142863180453e-04,2.099999999999999922e-01,1.898826979472140741e-01,0.000000000000000000e+00,1.111111111111110494e-01,4.669476911285687093e-01,1.905252317198764256e-01,5.169729651083487809e-01,1.304347826086956486e-01,1.068702290076335437e-01,4.468085106382979621e-01,9.999999999999998890e-01,1.848785871964679917e-01,4.088888888888889128e-01
8.182544474601967193e-05,7.500000000000000000e-01,1.297653958944281483e-01,0.000000000000000000e+00,5.144032921810692827e-02,4.458708564859167334e-01,4.603501544799176726e-01,5.628949976811647993e-01,8.695652173913043237e-02,5.381679389312976625e-01,9.042553191489361986e-01,9.999999999999998890e-01,3.606512141280353023e-01,3.088888888888888795e-01
7.631796288811450548e-05,9.000000000000000222e-01,2.785923753665689104e-02,0.000000000000000000e+00,3.703703703703709049e-02,7.066487832918183498e-01,1.956745623069001128e-01,6.881030108485118868e-01,1.739130434782608647e-01,7.442748091603051952e-02,5.638297872340423122e-01,9.975540874476777065e-01,8.498896247240617097e-02,6.755555555555554648e-01
1.599417690571235725e-04,8.499999999999999778e-01,1.026392961876832627e-02,0.000000000000000000e+00,5.144032921810692827e-02,5.407166123778500699e-01,3.377960865087539233e-01,7.327519573698042521e-01,4.347826086956521618e-02,2.404580152671755289e-01,5.000000000000000000e-01,9.999999999999998890e-01,1.114790286975717304e-01,4.377777777777777657e-01
8.991807114947215310e-05,1.000000000000000000e+00,3.152492668621700855e-02,0.000000000000000000e+00,5.349794238683125425e-02,6.236826978348343209e-01,3.872296601441813091e-01,6.542934827087634186e-01,1.739130434782608647e-01,1.316793893129770687e-01,2.659574468085106336e-01,9.899137626708356397e-01,6.125827814569537177e-02,5.911111111111111427e-01
1.664945484921413928e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,4.951140065146578673e-01,2.708547888774459622e-01,6.079167765461176431e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.843159009531494696e-01,1.415562913907284781e-01,4.066666666666666763e-01
1.089807022331602641e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,4.533435524046750542e-01,4.562306900102987006e-01,5.276396075257573370e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.999999999999998890e-01,2.066777041942605142e-01,3.244444444444444797e-01
1.607285521796814921e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,4.177045410998275754e-01,6.519052523171987579e-01,5.543198537769735701e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.954864087951990070e-01,3.151214128035320083e-01,3.044444444444444620e-01
1.858943723426400001e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,4.608162483234335971e-01,9.320288362512874070e-01,5.173185170366194630e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.525442533662816791e-01,3.507174392935982210e-01,2.444444444444444642e-01
1.168372936998453857e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,5.547039662770646418e-01,6.683831101956745346e-01,5.543289472487702430e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.999999999999998890e-01,1.379690949227373176e-01,3.822222222222222410e-01
1.350794223842945478e-03,2.500000000000000000e-01,1.711876832844574647e-01,0.000000000000000000e+00,1.399176954732510580e-01,6.133358881011686803e-01,4.170957775489186337e-01,6.230210332002655838e-01,3.043478260869565410e-01,1.851145038167938961e-01,7.553191489361701372e-01,9.966715416813757278e-01,2.144039735099337873e-01,4.444444444444444753e-01
1.482524198076922198e-04,1.750000000000000167e-01,3.372434017595307698e-02,0.000000000000000000e+00,6.399176954732510580e-02,6.788656830810501086e-01,5.829042224510813108e-01,7.359619529140030147e-01,8.695652173913043237e-02,5.534351145038163278e-02,6.382978723404255650e-01,9.907710928438145936e-01,1.743929359823399583e-01,6.222222222222222321e-01
3.317976825415522432e-04,8.000000000000000444e-01,1.066715542521994298e-01,0.000000000000000000e+00,2.674897119341568263e-02,5.228971067254263305e-01,1.534500514933059001e-01,4.984950304176632430e-01,1.304347826086956486e-01,2.862595419847327460e-01,3.723404255319149314e-01,9.999999999999998890e-01,8.112582781456953440e-02,4.111111111111111494e-01
4.211537657463402086e-04,8.000000000000000444e-01,1.066715542521994298e-01,0.000000000000000000e+00,2.674897119341568263e-02,4.265184901322091049e-01,2.904222451081359679e-01,4.984950304176632430e-01,1.304347826086956486e-01,2.862595419847327460e-01,3.723404255319149314e-01,9.999999999999998890e-01,2.348233995584989020e-01,3.200000000000000067e-01
5.796343661472848959e-04,1.250000000000000000e-01,2.056451612903225923e-01,0.000000000000000000e+00,4.938271604938260229e-02,4.439547806093121496e-01,1.905252317198764256e-01,4.881739399285253689e-01,1.304347826086956486e-01,3.015267175572518554e-01,6.702127659574466101e-01,9.982601240607190674e-01,1.757726269315673107e-01,3.777777777777778234e-01
1.452401644241849404e-03,1.250000000000000000e-01,2.056451612903225923e-01,0.000000000000000000e+00,4.938271604938260229e-02,3.895382257137384174e-01,3.491246138002059851e-01,4.881739399285253689e-01,1.304347826086956486e-01,3.015267175572518554e-01,6.702127659574466101e-01,9.999999999999998890e-01,3.134657836644591522e-01,2.755555555555555536e-01
1.369452223606460991e-03,1.250000000000000000e-01,2.056451612903225923e-01,0.000000000000000000e+00,4.938271604938260229e-02,4.452960337229353582e-01,3.099897013388259737e-01,4.881739399285253689e-01,1.304347826086956486e-01,3.015267175572518554e-01,6.702127659574466101e-01,9.999999999999998890e-01,1.948123620309050452e-01,3.533333333333333326e-01
9.209858437484686952e-04,0.000000000000000000e+00,3.793988269794721924e-01,0.000000000000000000e+00,5.761316872427979519e-02,5.472312703583060989e-01,3.810504634397528234e-02,3.780792768871227283e-01,1.304347826086956486e-01,2.251908396946564195e-01,7.021276595744678772e-01,9.667910635937264630e-01,1.376931567328918138e-01,4.266666666666666941e-01
1.713388845753191806e-03,0.000000000000000000e+00,3.793988269794721924e-01,0.000000000000000000e+00,5.761316872427979519e-02,4.598582103851313052e-01,1.503604531410916711e-01,3.780792768871227283e-01,1.304347826086956486e-01,2.251908396946564195e-01,7.021276595744678772e-01,9.496696757274698530e-01,2.248896247240618207e-01,3.711111111111111138e-01
9.589762288091205778e-04,0.000000000000000000e+00,3.793988269794721924e-01,0.000000000000000000e+00,5.761316872427979519e-02,4.797853995018203088e-01,5.046343975283214267e-02,3.780792768871227283e-01,1.304347826086956486e-01,2.251908396946564195e-01,7.021276595744678772e-01,9.848958595995764842e-01,1.045805739514348576e-01,3.955555555555556047e-01
2.125101214028837955e-03,0.000000000000000000e+00,3.793988269794721924e-01,0.000000000000000000e+00,5.761316872427979519e-02,5.142747652807050374e-01,3.398558187435633815e-02,3.780792768871227283e-01,1.304347826086956486e-01,2.251908396946564195e-01,7.021276595744678772e-01,9.502496343738968676e-01,1.603200883002207366e-01,4.088888888888889128e-01
8.164560860372072158e-04,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,5.196397777351983160e-01,3.192584963954686605e-02,2.838890960179686895e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.950073125220636472e-01,1.393487858719646699e-01,4.244444444444444575e-01
9.980905897591411339e-04,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,5.221306763747842750e-01,4.335736354273944659e-01,3.067228036992243334e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.655302839275808902e-01,1.989514348785871856e-01,3.644444444444444597e-01
1.070137444267655518e-03,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,5.207894232611610663e-01,7.373841400617919817e-01,2.657658067273504510e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.413989611175551664e-01,2.825607064017660042e-01,3.333333333333333703e-01
9.076105306649847118e-04,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,4.941559685763555754e-01,4.418125643666323543e-01,2.692486064254471234e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.749357002370265812e-01,2.356512141280353023e-01,3.511111111111111516e-01
5.635615109293168334e-04,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,5.117838666411190784e-01,5.231719876416065507e-01,3.532359119388191471e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.735236270109435264e-01,2.927704194260485338e-01,3.599999999999999867e-01
8.716433022051957259e-04,0.000000000000000000e+00,4.534457478005865516e-01,0.000000000000000000e+00,1.069958847736625085e-01,4.431883502586700940e-01,3.470648815653965547e-01,3.067228036992243334e-01,1.739130434782608647e-01,4.026717557251908164e-01,6.489361702127658393e-01,9.978818901608754732e-01,2.033664459161148019e-01,3.400000000000000244e-01
3.912560070891407259e-04,2.500000000000000000e-01,1.612903225806451568e-01,0.000000000000000000e+00,8.436213991769547782e-02,6.066296225330524150e-01,3.151390319258496331e-01,3.883912739044639295e-01,1.304347826086956486e-01,1.793893129770992023e-01,6.808510638297873285e-01,9.999999999999998890e-01,9.823399558498896456e-02,5.111111111111110716e-01
4.304827656280979650e-04,2.500000000000000000e-01,1.612903225806451568e-01,0.000000000000000000e+00,8.436213991769547782e-02,5.859360030657213558e-01,6.951596292481977413e-01,3.883912739044639295e-01,1.304347826086956486e-01,1.793893129770992023e-01,6.808510638297873285e-01,9.967976196479902962e-01,1.514900662251655594e-01,4.199999999999999845e-01
3.402275017118152885e-04,2.500000000000000000e-01,1.612903225806451568e-01,0.000000000000000000e+00,8.436213991769547782e-02,5.251963977773518311e-01,3.017507723995880853e-01,3.883912739044639295e-01,1.304347826086956486e-01,1.793893129770992023e-01,6.808510638297873285e-01,9.999999999999998890e-01,1.376931567328918138e-01,4.400000000000000022e-01
